t	stream	y_obs	y_pred_q05	y_pred_q25	y_pred_q50	y_pred_q75	y_pred_q95	log_score	crps	pit	ess
4760	joint	674	521.950000	619.750000	702.000000	789.000000	907.000000	-5.722912	31.554056	0.409500	1657.15
4760	weekly_cases	674	521.950000	619.750000	702.000000	789.000000	907.000000	-5.722912	31.554056	0.409500	1657.15
4767	joint	680	510.000000	616.000000	701.000000	794.000000	973.100000	-5.809341	32.907562	0.442500	1553.27
4767	weekly_cases	680	510.000000	616.000000	701.000000	794.000000	973.100000	-5.809341	32.907562	0.442500	1553.27
4774	joint	682	518.950000	638.000000	735.500000	852.000000	1062.050000	-5.966065	45.095357	0.369500	1365.43
4774	weekly_cases	682	518.950000	638.000000	735.500000	852.000000	1062.050000	-5.966065	45.095357	0.369500	1365.43
4781	joint	971	536.950000	656.000000	748.000000	872.000000	1095.050000	-7.009506	134.956243	0.879000	745.80
4781	weekly_cases	971	536.950000	656.000000	748.000000	872.000000	1095.050000	-7.009506	134.956243	0.879000	745.80
4788	joint	1353	748.000000	902.000000	1040.500000	1191.250000	1464.000000	-7.347960	198.044389	0.896500	715.18
4788	weekly_cases	1353	748.000000	902.000000	1040.500000	1191.250000	1464.000000	-7.347960	198.044389	0.896500	715.18
4795	joint	1508	1055.900000	1293.750000	1487.000000	1699.250000	2072.000000	-6.661377	72.534334	0.529500	1463.00
4795	weekly_cases	1508	1055.900000	1293.750000	1487.000000	1699.250000	2072.000000	-6.661377	72.534334	0.529500	1463.00
4802	joint	1945	1196.800000	1452.750000	1664.000000	1911.000000	2370.100000	-7.174990	164.042067	0.777000	1156.94
4802	weekly_cases	1945	1196.800000	1452.750000	1664.000000	1911.000000	2370.100000	-7.174990	164.042067	0.777000	1156.94
4809	joint	1876	1508.000000	1820.000000	2070.000000	2368.250000	2931.550000	-6.947586	134.381365	0.304000	1384.99
4809	weekly_cases	1876	1508.000000	1820.000000	2070.000000	2368.250000	2931.550000	-6.947586	134.381365	0.304000	1384.99
4816	joint	2225	1481.950000	1808.750000	2066.000000	2365.250000	2941.000000	-7.078975	121.635927	0.641500	1429.67
4816	weekly_cases	2225	1481.950000	1808.750000	2066.000000	2365.250000	2941.000000	-7.078975	121.635927	0.641500	1429.67
4823	joint	1832	1687.000000	2040.000000	2328.500000	2685.250000	3225.150000	-7.535789	319.536865	0.121500	890.11
4823	weekly_cases	1832	1687.000000	2040.000000	2328.500000	2685.250000	3225.150000	-7.535789	319.536865	0.121500	890.11
4830	joint	2034	1460.000000	1787.750000	2057.500000	2354.250000	2888.350000	-6.943505	101.586539	0.481500	1491.75
4830	weekly_cases	2034	1460.000000	1787.750000	2057.500000	2354.250000	2888.350000	-6.943505	101.586539	0.481500	1491.75
4837	joint	1724	1521.900000	1844.000000	2111.000000	2419.250000	2989.050000	-7.287226	244.817826	0.151000	1030.65
4837	weekly_cases	1724	1521.900000	1844.000000	2111.000000	2419.250000	2989.050000	-7.287226	244.817826	0.151000	1030.65
4844	joint	2007	1383.950000	1666.000000	1887.500000	2179.000000	2664.050000	-6.959565	102.918884	0.613500	1432.55
4844	weekly_cases	2007	1383.950000	1666.000000	1887.500000	2179.000000	2664.050000	-6.959565	102.918884	0.613500	1432.55
4851	joint	2016	1500.850000	1806.000000	2069.500000	2371.500000	2912.250000	-6.943223	100.315243	0.454000	1480.90
4851	weekly_cases	2016	1500.850000	1806.000000	2069.500000	2371.500000	2912.250000	-6.943223	100.315243	0.454000	1480.90
4858	joint	1767	1484.000000	1799.750000	2056.000000	2361.250000	2836.150000	-7.083205	179.819751	0.222500	1226.86
4858	weekly_cases	1767	1484.000000	1799.750000	2056.000000	2361.250000	2836.150000	-7.083205	179.819751	0.222500	1226.86
4865	joint	1780	1284.950000	1524.750000	1713.000000	1940.000000	2287.150000	-6.717512	77.136855	0.576000	1586.76
4865	weekly_cases	1780	1284.950000	1524.750000	1713.000000	1940.000000	2287.150000	-6.717512	77.136855	0.576000	1586.76
4872	joint	1640	1205.000000	1422.750000	1591.000000	1787.250000	2118.000000	-6.573341	66.855453	0.570500	1665.90
4872	weekly_cases	1640	1205.000000	1422.750000	1591.000000	1787.250000	2118.000000	-6.573341	66.855453	0.570500	1665.90
4879	joint	1169	1154.900000	1389.000000	1582.500000	1796.000000	2206.500000	-7.581929	279.432320	0.059000	699.45
4879	weekly_cases	1169	1154.900000	1389.000000	1582.500000	1796.000000	2206.500000	-7.581929	279.432320	0.059000	699.45
4886	joint	869	938.950000	1139.750000	1296.500000	1491.250000	1809.150000	-8.173910	311.702104	0.019000	373.23
4886	weekly_cases	869	938.950000	1139.750000	1296.500000	1491.250000	1809.150000	-8.173910	311.702104	0.019000	373.23
4893	joint	1071	704.900000	869.000000	999.000000	1138.000000	1373.050000	-6.389737	57.746800	0.653500	1373.51
4893	weekly_cases	1071	704.900000	869.000000	999.000000	1138.000000	1373.050000	-6.389737	57.746800	0.653500	1373.51
4900	joint	893	780.000000	939.000000	1074.000000	1222.000000	1517.050000	-6.506695	109.795920	0.174000	1126.96
4900	weekly_cases	893	780.000000	939.000000	1074.000000	1222.000000	1517.050000	-6.506695	109.795920	0.174000	1126.96
4907	joint	964	683.000000	836.750000	958.000000	1095.000000	1341.050000	-6.186963	44.977649	0.515500	1492.54
4907	weekly_cases	964	683.000000	836.750000	958.000000	1095.000000	1341.050000	-6.186963	44.977649	0.515500	1492.54
4914	joint	856	701.950000	852.750000	986.000000	1134.250000	1389.000000	-6.317232	81.705975	0.254000	1250.86
4914	weekly_cases	856	701.950000	852.750000	986.000000	1134.250000	1389.000000	-6.317232	81.705975	0.254000	1250.86
4921	joint	752	649.000000	786.000000	897.000000	1033.000000	1238.100000	-6.357041	90.211247	0.183000	1128.81
4921	weekly_cases	752	649.000000	786.000000	897.000000	1033.000000	1238.100000	-6.357041	90.211247	0.183000	1128.81
4928	joint	584	581.000000	701.000000	805.000000	922.000000	1132.050000	-6.910079	150.427177	0.055000	659.16
4928	weekly_cases	584	581.000000	701.000000	805.000000	922.000000	1132.050000	-6.910079	150.427177	0.055000	659.16
4935	joint	427	465.000000	565.000000	648.000000	740.000000	911.000000	-7.491942	160.620442	0.020000	359.70
4935	weekly_cases	427	465.000000	565.000000	648.000000	740.000000	911.000000	-7.491942	160.620442	0.020000	359.70
4942	joint	344	356.950000	428.000000	495.000000	566.000000	703.150000	-6.745075	104.951804	0.032000	523.32
4942	weekly_cases	344	356.950000	428.000000	495.000000	566.000000	703.150000	-6.745075	104.951804	0.032000	523.32
4949	joint	255	279.000000	342.000000	388.000000	450.000000	557.100000	-7.009909	98.571464	0.020500	349.78
4949	weekly_cases	255	279.000000	342.000000	388.000000	450.000000	557.100000	-7.009909	98.571464	0.020500	349.78
4956	joint	219	202.950000	248.000000	289.000000	332.000000	415.050000	-5.594665	44.567963	0.101000	795.17
4956	weekly_cases	219	202.950000	248.000000	289.000000	332.000000	415.050000	-5.594665	44.567963	0.101000	795.17
4963	joint	216	148.950000	185.000000	213.000000	245.000000	301.000000	-4.756172	10.688455	0.529500	1475.19
4963	weekly_cases	216	148.950000	185.000000	213.000000	245.000000	301.000000	-4.756172	10.688455	0.529500	1475.19
4970	joint	162	133.000000	164.000000	187.000000	213.000000	255.000000	-4.672487	15.574390	0.236500	1325.51
4970	weekly_cases	162	133.000000	164.000000	187.000000	213.000000	255.000000	-4.672487	15.574390	0.236500	1325.51
4977	joint	148	106.000000	131.000000	150.000000	173.000000	207.050000	-4.303078	7.235049	0.479500	1608.18
4977	weekly_cases	148	106.000000	131.000000	150.000000	173.000000	207.050000	-4.303078	7.235049	0.479500	1608.18
4984	joint	90	92.000000	113.000000	128.000000	147.000000	178.000000	-5.354983	27.074835	0.044500	629.56
4984	weekly_cases	90	92.000000	113.000000	128.000000	147.000000	178.000000	-5.354983	27.074835	0.044500	629.56
4991	joint	60	64.950000	80.000000	93.000000	108.000000	133.000000	-5.535801	23.667810	0.027000	408.26
4991	weekly_cases	60	64.950000	80.000000	93.000000	108.000000	133.000000	-5.535801	23.667810	0.027000	408.26
4998	joint	53	43.000000	55.000000	65.000000	76.000000	93.050000	-3.839801	7.168894	0.218500	1203.37
4998	weekly_cases	53	43.000000	55.000000	65.000000	76.000000	93.050000	-3.839801	7.168894	0.218500	1203.37
5005	joint	28	33.000000	43.000000	50.000000	58.000000	71.000000	-5.479748	16.607412	0.020000	271.32
5005	weekly_cases	28	33.000000	43.000000	50.000000	58.000000	71.000000	-5.479748	16.607412	0.020000	271.32
5012	joint	28	23.000000	30.000000	36.000000	44.000000	57.000000	-3.472947	5.224538	0.191000	1058.15
5012	weekly_cases	28	23.000000	30.000000	36.000000	44.000000	57.000000	-3.472947	5.224538	0.191000	1058.15
5019	joint	20	19.000000	27.000000	33.000000	40.000000	54.000000	-4.134029	8.793288	0.063500	560.19
5019	weekly_cases	20	19.000000	27.000000	33.000000	40.000000	54.000000	-4.134029	8.793288	0.063500	560.19
5026	joint	23	16.000000	23.000000	28.000000	35.000000	46.000000	-3.194303	3.419190	0.275000	1171.96
5026	weekly_cases	23	16.000000	23.000000	28.000000	35.000000	46.000000	-3.194303	3.419190	0.275000	1171.96
5033	joint	24	15.000000	22.000000	28.000000	35.000000	46.000000	-3.179591	2.941838	0.339000	1209.47
5033	weekly_cases	24	15.000000	22.000000	28.000000	35.000000	46.000000	-3.179591	2.941838	0.339000	1209.47
5040	joint	27	16.000000	23.000000	29.000000	35.000000	47.000000	-3.126382	2.273034	0.453500	1337.84
5040	weekly_cases	27	16.000000	23.000000	29.000000	35.000000	47.000000	-3.126382	2.273034	0.453500	1337.84
5047	joint	23	17.000000	25.000000	31.000000	38.000000	50.000000	-3.369418	4.700040	0.205000	1011.01
5047	weekly_cases	23	17.000000	25.000000	31.000000	38.000000	50.000000	-3.369418	4.700040	0.205000	1011.01
5054	joint	23	16.000000	23.000000	29.000000	36.000000	47.000000	-3.240920	3.575565	0.283500	1134.85
5054	weekly_cases	23	16.000000	23.000000	29.000000	36.000000	47.000000	-3.240920	3.575565	0.283500	1134.85
5061	joint	30	14.000000	21.000000	26.000000	32.000000	42.000000	-3.261398	2.783468	0.708500	1239.88
5061	weekly_cases	30	14.000000	21.000000	26.000000	32.000000	42.000000	-3.261398	2.783468	0.708500	1239.88
5068	joint	36	16.000000	23.000000	29.000000	36.000000	47.000000	-3.511750	4.075831	0.782500	1122.90
5068	weekly_cases	36	16.000000	23.000000	29.000000	36.000000	47.000000	-3.511750	4.075831	0.782500	1122.90
5075	joint	31	22.000000	30.000000	37.000000	45.000000	59.050000	-3.342167	3.885986	0.304500	1222.19
5075	weekly_cases	31	22.000000	30.000000	37.000000	45.000000	59.050000	-3.342167	3.885986	0.304500	1222.19
5082	joint	37	22.000000	30.000000	37.000000	46.000000	60.000000	-3.347741	2.656821	0.520500	1353.67
5082	weekly_cases	37	22.000000	30.000000	37.000000	46.000000	60.000000	-3.347741	2.656821	0.520500	1353.67
5089	joint	44	25.000000	34.000000	42.000000	50.000000	65.050000	-3.472832	2.984454	0.593500	1339.25
5089	weekly_cases	44	25.000000	34.000000	42.000000	50.000000	65.050000	-3.472832	2.984454	0.593500	1339.25
5096	joint	40	30.000000	40.000000	48.000000	59.000000	76.000000	-3.612033	5.385498	0.270500	1158.92
5096	weekly_cases	40	30.000000	40.000000	48.000000	59.000000	76.000000	-3.612033	5.385498	0.270500	1158.92
5103	joint	35	30.000000	40.000000	49.000000	58.250000	78.000000	-3.921308	8.620376	0.148000	836.87
5103	weekly_cases	35	30.000000	40.000000	49.000000	58.250000	78.000000	-3.921308	8.620376	0.148000	836.87
5110	joint	23	27.000000	37.000000	45.000000	54.000000	70.000000	-5.237597	16.032085	0.022000	227.16
5110	weekly_cases	23	27.000000	37.000000	45.000000	54.000000	70.000000	-5.237597	16.032085	0.022000	227.16
5117	joint	27	18.000000	25.000000	31.000000	38.000000	49.000000	-3.191475	3.005585	0.331500	1279.04
5117	weekly_cases	27	18.000000	25.000000	31.000000	38.000000	49.000000	-3.191475	3.005585	0.331500	1279.04
5124	joint	39	16.000000	22.000000	27.000000	33.000000	43.000000	-4.083481	7.367428	0.905000	721.31
5124	weekly_cases	39	16.000000	22.000000	27.000000	33.000000	43.000000	-4.083481	7.367428	0.905000	721.31
5131	joint	18	19.000000	27.000000	33.000000	40.000000	52.050000	-4.532812	10.514319	0.040000	374.80
5131	weekly_cases	18	19.000000	27.000000	33.000000	40.000000	52.050000	-4.532812	10.514319	0.040000	374.80
5138	joint	39	16.000000	21.000000	27.000000	33.000000	44.050000	-4.041319	7.474712	0.896000	716.88
5138	weekly_cases	39	16.000000	21.000000	27.000000	33.000000	44.050000	-4.041319	7.474712	0.896000	716.88
5145	joint	56	23.000000	31.000000	39.000000	48.000000	64.000000	-4.416113	10.537627	0.896000	678.80
5145	weekly_cases	56	23.000000	31.000000	39.000000	48.000000	64.000000	-4.416113	10.537627	0.896000	678.80
5152	joint	64	37.950000	50.000000	59.000000	70.000000	92.000000	-3.768602	4.341707	0.641000	1355.35
5152	weekly_cases	64	37.950000	50.000000	59.000000	70.000000	92.000000	-3.768602	4.341707	0.641000	1355.35
5159	joint	89	46.000000	60.000000	71.000000	84.000000	107.000000	-4.397240	10.362379	0.822500	994.62
5159	weekly_cases	89	46.000000	60.000000	71.000000	84.000000	107.000000	-4.397240	10.362379	0.822500	994.62
5166	joint	153	63.000000	81.000000	97.000000	115.000000	145.000000	-6.253263	40.598098	0.968000	282.05
5166	weekly_cases	153	63.000000	81.000000	97.000000	115.000000	145.000000	-6.253263	40.598098	0.968000	282.05
5173	joint	110	113.000000	141.000000	165.000000	193.000000	236.000000	-5.652205	38.129041	0.041500	492.28
5173	weekly_cases	110	113.000000	141.000000	165.000000	193.000000	236.000000	-5.652205	38.129041	0.041500	492.28
5180	joint	210	94.950000	121.000000	141.000000	164.000000	207.000000	-6.309131	48.171657	0.957000	371.77
5180	weekly_cases	210	94.950000	121.000000	141.000000	164.000000	207.000000	-6.309131	48.171657	0.957000	371.77
5187	joint	140	149.000000	190.000000	225.500000	262.000000	323.050000	-6.392047	59.733820	0.030000	322.51
5187	weekly_cases	140	149.000000	190.000000	225.500000	262.000000	323.050000	-6.392047	59.733820	0.030000	322.51
5194	joint	232	122.000000	151.000000	178.000000	211.000000	266.000000	-5.556915	31.845505	0.856500	771.35
5194	weekly_cases	232	122.000000	151.000000	178.000000	211.000000	266.000000	-5.556915	31.845505	0.856500	771.35
5201	joint	165	168.000000	212.000000	247.000000	286.000000	368.050000	-6.121559	56.548892	0.046500	449.79
5201	weekly_cases	165	168.000000	212.000000	247.000000	286.000000	368.050000	-6.121559	56.548892	0.046500	449.79
5208	joint	250	138.000000	177.000000	206.000000	241.000000	304.000000	-5.381004	25.928449	0.801500	991.93
5208	weekly_cases	250	138.000000	177.000000	206.000000	241.000000	304.000000	-5.381004	25.928449	0.801500	991.93
5215	joint	281	182.000000	228.000000	264.000000	311.000000	386.000000	-5.141245	16.317803	0.592500	1319.77
5215	weekly_cases	281	182.000000	228.000000	264.000000	311.000000	386.000000	-5.141245	16.317803	0.592500	1319.77
5222	joint	444	218.000000	260.750000	304.000000	352.000000	432.000000	-6.986917	98.738188	0.961500	383.67
5222	weekly_cases	444	218.000000	260.750000	304.000000	352.000000	432.000000	-6.986917	98.738188	0.961500	383.67
5229	joint	294	304.950000	367.750000	422.000000	480.000000	585.000000	-6.685254	88.474046	0.037000	525.39
5229	weekly_cases	294	304.950000	367.750000	422.000000	480.000000	585.000000	-6.685254	88.474046	0.037000	525.39
5236	joint	283	238.950000	292.000000	333.000000	380.000000	451.050000	-5.322377	30.909895	0.203000	1242.72
5236	weekly_cases	283	238.950000	292.000000	333.000000	380.000000	451.050000	-5.322377	30.909895	0.203000	1242.72
5243	joint	349	213.000000	264.750000	309.000000	358.000000	454.000000	-5.423392	25.187678	0.712500	1226.99
5243	weekly_cases	349	213.000000	264.750000	309.000000	358.000000	454.000000	-5.423392	25.187678	0.712500	1226.99
5250	joint	436	256.000000	322.000000	374.000000	432.250000	550.000000	-5.769991	37.292836	0.762000	1087.20
5250	weekly_cases	436	256.000000	322.000000	374.000000	432.250000	550.000000	-5.769991	37.292836	0.762000	1087.20
5257	joint	596	336.000000	411.000000	473.000000	548.000000	678.000000	-6.338734	73.280642	0.858000	866.43
5257	weekly_cases	596	336.000000	411.000000	473.000000	548.000000	678.000000	-6.338734	73.280642	0.858000	866.43
5264	joint	549	462.000000	560.000000	646.000000	751.250000	908.050000	-5.949737	59.802384	0.215000	1174.66
5264	weekly_cases	549	462.000000	560.000000	646.000000	751.250000	908.050000	-5.949737	59.802384	0.215000	1174.66
5271	joint	592	447.950000	545.750000	633.000000	734.250000	906.000000	-5.770592	37.521735	0.387000	1434.61
5271	weekly_cases	592	447.950000	545.750000	633.000000	734.250000	906.000000	-5.770592	37.521735	0.387000	1434.61
5278	joint	457	459.000000	565.000000	656.000000	751.000000	930.000000	-6.896011	134.228479	0.046500	535.77
5278	weekly_cases	457	459.000000	565.000000	656.000000	751.000000	930.000000	-6.896011	134.228479	0.046500	535.77
5285	joint	515	377.000000	470.000000	544.000000	627.000000	791.000000	-5.633872	30.155652	0.402000	1419.65
5285	weekly_cases	515	377.000000	470.000000	544.000000	627.000000	791.000000	-5.633872	30.155652	0.402000	1419.65
5292	joint	475	395.000000	483.750000	558.000000	642.000000	792.100000	-5.805947	50.558397	0.230500	1188.31
5292	weekly_cases	475	395.000000	483.750000	558.000000	642.000000	792.100000	-5.805947	50.558397	0.230500	1188.31
5299	joint	483	374.000000	461.000000	531.000000	613.000000	779.000000	-5.656703	35.226928	0.328500	1342.94
5299	weekly_cases	483	374.000000	461.000000	531.000000	613.000000	779.000000	-5.656703	35.226928	0.328500	1342.94
5306	joint	537	377.000000	461.000000	529.000000	607.250000	741.050000	-5.644833	26.074413	0.528500	1470.53
5306	weekly_cases	537	377.000000	461.000000	529.000000	607.250000	741.050000	-5.644833	26.074413	0.528500	1470.53
5313	joint	568	415.000000	502.000000	576.500000	673.250000	833.000000	-5.740059	30.627880	0.477500	1432.63
5313	weekly_cases	568	415.000000	502.000000	576.500000	673.250000	833.000000	-5.740059	30.627880	0.477500	1432.63
5320	joint	508	426.000000	526.000000	608.000000	701.000000	873.000000	-5.940144	61.537438	0.205500	1127.76
5320	weekly_cases	508	426.000000	526.000000	608.000000	701.000000	873.000000	-5.940144	61.537438	0.205500	1127.76
5327	joint	461	372.950000	451.000000	515.000000	591.000000	723.050000	-5.579679	35.982374	0.289000	1380.52
5327	weekly_cases	461	372.950000	451.000000	515.000000	591.000000	723.050000	-5.579679	35.982374	0.289000	1380.52
5334	joint	318	318.950000	378.000000	431.000000	489.000000	594.000000	-6.405739	77.373978	0.050000	697.85
5334	weekly_cases	318	318.950000	378.000000	431.000000	489.000000	594.000000	-6.405739	77.373978	0.050000	697.85
5341	joint	283	245.000000	291.000000	327.000000	368.250000	439.000000	-5.210633	27.068314	0.207500	1339.94
5341	weekly_cases	283	245.000000	291.000000	327.000000	368.250000	439.000000	-5.210633	27.068314	0.207500	1339.94
5348	joint	221	197.000000	235.000000	268.000000	306.000000	366.000000	-5.193354	28.949091	0.150000	1149.63
5348	weekly_cases	221	197.000000	235.000000	268.000000	306.000000	366.000000	-5.193354	28.949091	0.150000	1149.63
5355	joint	199	156.000000	189.000000	213.000000	243.000000	295.000000	-4.628128	11.535606	0.359500	1556.75
5355	weekly_cases	199	156.000000	189.000000	213.000000	243.000000	295.000000	-4.628128	11.535606	0.359500	1556.75
5362	joint	118	129.950000	157.000000	181.000000	207.000000	249.000000	-6.272511	45.500480	0.018500	395.35
5362	weekly_cases	118	129.950000	157.000000	181.000000	207.000000	249.000000	-6.272511	45.500480	0.018500	395.35
5369	joint	94	90.000000	112.000000	129.000000	148.000000	180.000000	-5.041837	23.433241	0.070500	724.91
5369	weekly_cases	94	90.000000	112.000000	129.000000	148.000000	180.000000	-5.041837	23.433241	0.070500	724.91
5376	joint	100	70.000000	88.000000	102.000000	121.000000	150.000000	-4.091036	5.748453	0.465000	1463.12
5376	weekly_cases	100	70.000000	88.000000	102.000000	121.000000	150.000000	-4.091036	5.748453	0.465000	1463.12
5383	joint	120	69.000000	89.000000	107.000000	127.000000	163.050000	-4.498074	9.165135	0.687500	1159.91
5383	weekly_cases	120	69.000000	89.000000	107.000000	127.000000	163.050000	-4.498074	9.165135	0.687500	1159.91
5390	joint	122	88.000000	113.000000	133.000000	156.000000	203.050000	-4.400217	9.282981	0.367500	1309.34
5390	weekly_cases	122	88.000000	113.000000	133.000000	156.000000	203.050000	-4.400217	9.282981	0.367500	1309.34
5397	joint	164	96.000000	122.000000	142.000000	168.250000	213.000000	-4.784609	13.013145	0.714500	1160.04
5397	weekly_cases	164	96.000000	122.000000	142.000000	168.250000	213.000000	-4.784609	13.013145	0.714500	1160.04
5404	joint	198	122.000000	156.000000	185.000000	217.000000	268.000000	-4.810683	11.955694	0.608500	1321.86
5404	weekly_cases	198	122.000000	156.000000	185.000000	217.000000	268.000000	-4.810683	11.955694	0.608500	1321.86
5411	joint	243	156.000000	192.000000	226.000000	264.000000	335.000000	-4.990735	14.494275	0.615500	1333.36
5411	weekly_cases	243	156.000000	192.000000	226.000000	264.000000	335.000000	-4.990735	14.494275	0.615500	1333.36
5418	joint	300	188.000000	237.000000	276.000000	323.000000	407.000000	-5.204641	18.394784	0.643000	1310.71
5418	weekly_cases	300	188.000000	237.000000	276.000000	323.000000	407.000000	-5.204641	18.394784	0.643000	1310.71
5425	joint	307	223.000000	275.000000	321.000000	368.000000	455.050000	-5.129608	17.330880	0.425500	1452.69
5425	weekly_cases	307	223.000000	275.000000	321.000000	368.000000	455.050000	-5.129608	17.330880	0.425500	1452.69
5432	joint	326	231.950000	282.000000	327.000000	374.000000	464.050000	-5.153705	16.044922	0.499000	1476.26
5432	weekly_cases	326	231.950000	282.000000	327.000000	374.000000	464.050000	-5.153705	16.044922	0.499000	1476.26
5439	joint	387	250.950000	311.000000	361.000000	419.250000	524.050000	-5.419062	22.174653	0.626000	1351.59
5439	weekly_cases	387	250.950000	311.000000	361.000000	419.250000	524.050000	-5.419062	22.174653	0.626000	1351.59
5446	joint	398	306.950000	381.000000	440.000000	506.000000	636.050000	-5.495195	29.454449	0.321000	1329.12
5446	weekly_cases	398	306.950000	381.000000	440.000000	506.000000	636.050000	-5.495195	29.454449	0.321000	1329.12
5453	joint	561	316.000000	399.000000	462.000000	539.000000	677.000000	-6.135429	57.838479	0.804500	980.75
5453	weekly_cases	561	316.000000	399.000000	462.000000	539.000000	677.000000	-6.135429	57.838479	0.804500	980.75
5460	joint	633	437.000000	545.000000	630.000000	728.000000	912.000000	-5.885716	31.777117	0.516500	1402.47
5460	weekly_cases	633	437.000000	545.000000	630.000000	728.000000	912.000000	-5.885716	31.777117	0.516500	1402.47
5467	joint	666	512.000000	625.000000	724.500000	841.000000	1041.050000	-5.983840	46.297246	0.349000	1335.62
5467	weekly_cases	666	512.000000	625.000000	724.500000	841.000000	1041.050000	-5.983840	46.297246	0.349000	1335.62
5474	joint	617	543.900000	661.750000	764.000000	885.250000	1090.150000	-6.288617	90.553281	0.153000	1007.79
5474	weekly_cases	617	543.900000	661.750000	764.000000	885.250000	1090.150000	-6.288617	90.553281	0.153000	1007.79
